Date(UTC),type,Amount,Asset,Symbol
05:41.4,REALIZED_PNL,-0.1089322,USDT,1000SHIBUSDT
05:41.4,COMMISSION,-0.07695346,USDT,1000SHIBUSDT
05:41.4,COMMISSION,-0.05668662,USDT,1000SHIBUSDT
05:41.4,REALIZED_PNL,-0.38606553,USDT,1000SHIBUSDT
05:41.4,REALIZED_PNL,-0.53437926,USDT,1000SHIBUSDT
48:56.7,COMMISSION,-0.01312238,USDT,1000SHIBUSDT
48:56.7,COMMISSION,-0.05905529,USDT,1000SHIBUSDT
48:56.7,COMMISSION,-0.01131734,USDT,1000SHIBUSDT
48:56.7,COMMISSION,-0.03927938,USDT,1000SHIBUSDT
48:56.7,COMMISSION,-0.07476458,USDT,1000SHIBUSDT
48:56.7,COMMISSION,-0.03998485,USDT,1000SHIBUSDT
48:56.7,COMMISSION,-0.00618685,USDT,1000SHIBUSDT
00:09.0,FUNDING_FEE,-0.06027458,USDT,DOGEUSDT
00:14.2,FUNDING_FEE,-0.06100284,USDT,1000SHIBUSDT
33:56.9,REALIZED_PNL,-3.52972499,USDT,1000SHIBUSDT
33:56.9,COMMISSION,-0.24229881,USDT,1000SHIBUSDT
43:29.0,COMMISSION,-0.23994,USDT,DOGEUSDT
43:29.0,REALIZED_PNL,-77.235,USDT,DOGEUSDT
56:24.0,TRANSFER,-87.59661785,USDT,
56:36.8,TRANSFER,3,USDT,
34:44.2,TRANSFER,3,USDT,
35:07.9,TRANSFER,81.59661785,USDT,
51:44.6,COMMISSION,-0.0110676,USDT,MANAUSDT
51:44.6,COMMISSION,-0.0110676,USDT,MANAUSDT
51:44.6,COMMISSION,-0.0110676,USDT,MANAUSDT
53:34.4,COMMISSION,-0.00552,USDT,MANAUSDT
09:11.4,COMMISSION,-0.02594566,USDT,ETHUSDT
09:11.4,COMMISSION,-0.02594566,USDT,ETHUSDT
09:11.4,COMMISSION,-0.00648641,USDT,ETHUSDT
09:11.4,COMMISSION,-0.02594566,USDT,ETHUSDT
09:11.4,COMMISSION,-0.02594566,USDT,ETHUSDT
09:11.4,COMMISSION,-0.02594566,USDT,ETHUSDT
09:11.4,COMMISSION,-0.02594566,USDT,ETHUSDT
09:11.4,COMMISSION,-0.01945924,USDT,ETHUSDT
09:11.4,COMMISSION,-0.02594566,USDT,ETHUSDT
48:51.5,REALIZED_PNL,0.54825,USDT,MANAUSDT
48:51.5,COMMISSION,-0.00564,USDT,MANAUSDT
04:24.0,COMMISSION,-0.01321392,USDT,ETHUSDT
04:24.0,REALIZED_PNL,1.20544,USDT,ETHUSDT
09:54.5,COMMISSION,-0.03399048,USDT,MANAUSDT
09:54.5,REALIZED_PNL,2.02095,USDT,MANAUSDT
24:03.8,COMMISSION,-0.18419744,USDT,ETHUSDT
24:03.8,REALIZED_PNL,6.44448,USDT,ETHUSDT
27:28.1,COMMISSION,-0.38612286,USDT,ETHUSDT
29:30.8,COMMISSION,-0.14797188,USDT,ETHUSDT
29:30.8,REALIZED_PNL,0.2376,USDT,ETHUSDT
29:30.8,COMMISSION,-0.23839914,USDT,ETHUSDT
29:30.8,REALIZED_PNL,0.3828,USDT,ETHUSDT
33:08.9,COMMISSION,-0.0065667,USDT,ETHUSDT
33:08.9,COMMISSION,-0.0065667,USDT,ETHUSDT
33:08.9,COMMISSION,-0.0065667,USDT,ETHUSDT
33:08.9,COMMISSION,-0.0065667,USDT,ETHUSDT
33:08.9,COMMISSION,-0.0065667,USDT,ETHUSDT
33:08.9,COMMISSION,-0.0065667,USDT,ETHUSDT
33:08.9,COMMISSION,-0.0065667,USDT,ETHUSDT
33:08.9,COMMISSION,-0.0065667,USDT,ETHUSDT
33:08.9,COMMISSION,-0.0065667,USDT,ETHUSDT
33:08.9,COMMISSION,-0.0065667,USDT,ETHUSDT
33:08.9,COMMISSION,-0.0065667,USDT,ETHUSDT
33:08.9,COMMISSION,-0.0065667,USDT,ETHUSDT
33:08.9,COMMISSION,-0.0065667,USDT,ETHUSDT
40:56.9,COMMISSION,-0.00328,USDT,ETHUSDT
48:37.6,REALIZED_PNL,-0.02997214,USDT,ETHUSDT
48:37.6,COMMISSION,-0.08679068,USDT,ETHUSDT
48:37.6,REALIZED_PNL,-0.52950785,USDT,ETHUSDT
48:37.6,COMMISSION,-0.00491268,USDT,ETHUSDT
48:55.4,COMMISSION,-0.04232588,USDT,SANDUSDT
48:55.4,COMMISSION,-0.05819818,USDT,SANDUSDT
48:55.4,COMMISSION,-0.24600583,USDT,SANDUSDT
48:55.4,COMMISSION,-0.12433699,USDT,SANDUSDT
48:55.4,COMMISSION,-0.00264541,USDT,SANDUSDT
50:24.6,COMMISSION,-0.47633332,USDT,SANDUSDT
50:24.6,REALIZED_PNL,7.05252,USDT,SANDUSDT
00:46.8,COMMISSION,-0.30878741,USDT,SANDUSDT
00:46.8,COMMISSION,-0.09666374,USDT,SANDUSDT
46:16.0,REALIZED_PNL,5.73011814,USDT,SANDUSDT
46:16.0,REALIZED_PNL,42.97588609,USDT,SANDUSDT
46:16.0,REALIZED_PNL,5.37213576,USDT,SANDUSDT
46:16.0,COMMISSION,-0.04242546,USDT,SANDUSDT
46:16.0,COMMISSION,-0.04525376,USDT,SANDUSDT
46:16.0,COMMISSION,-0.3394032,USDT,SANDUSDT
53:01.3,COMMISSION,-0.44532212,USDT,ETHUSDT
53:01.3,COMMISSION,-0.169324,USDT,ETHUSDT
27:29.5,COMMISSION,-0.6171,USDT,ETHUSDT
27:29.5,REALIZED_PNL,6.1347,USDT,ETHUSDT
24:42.3,COMMISSION,-0.64170512,USDT,BTCUSDT
28:59.0,COMMISSION,-0.64365828,USDT,BTCUSDT
28:59.0,REALIZED_PNL,-4.88292,USDT,BTCUSDT
02:02.1,COMMISSION,-0.50301576,USDT,ADAUSDT
02:02.1,COMMISSION,-0.111006,USDT,ADAUSDT
02:13.3,REALIZED_PNL,-0.19359999,USDT,ADAUSDT
02:13.3,COMMISSION,-0.30693344,USDT,ADAUSDT
03:09.9,REALIZED_PNL,0.3388,USDT,ADAUSDT
03:09.9,COMMISSION,-0.3071464,USDT,ADAUSDT
03:27.4,TRANSFER,-153.4405333,USDT,
01:37.2,TRANSFER,0.17103331,USDT,
01:57.4,TRANSFER,142.688,USDT,
04:57.1,COMMISSION,-0.04078166,USDT,ETHUSDT
04:57.1,COMMISSION,-0.30674906,USDT,ETHUSDT
04:57.1,COMMISSION,-0.01773116,USDT,ETHUSDT
04:57.1,COMMISSION,-0.20390834,USDT,ETHUSDT
50:44.2,REALIZED_PNL,-11.19006,USDT,ETHUSDT
50:44.2,COMMISSION,-0.57364626,USDT,ETHUSDT
51:08.3,COMMISSION,-0.02693846,USDT,LRCUSDT
51:08.3,COMMISSION,-0.12572044,USDT,LRCUSDT
51:08.3,COMMISSION,-0.14592604,USDT,LRCUSDT
51:08.3,COMMISSION,-0.00448968,USDT,LRCUSDT
51:08.3,COMMISSION,-0.00336738,USDT,LRCUSDT
51:08.3,COMMISSION,-0.00224451,USDT,LRCUSDT
51:08.3,COMMISSION,-0.0157122,USDT,LRCUSDT
51:08.3,COMMISSION,-0.10776115,USDT,LRCUSDT
51:08.3,COMMISSION,-0.01571332,USDT,LRCUSDT
51:08.3,COMMISSION,-0.00336668,USDT,LRCUSDT
51:08.3,COMMISSION,-0.01234675,USDT,LRCUSDT
51:08.3,COMMISSION,-0.05162764,USDT,LRCUSDT
01:12.2,REALIZED_PNL,0.005164,USDT,LRCUSDT
01:12.2,REALIZED_PNL,0.22545638,USDT,LRCUSDT
01:12.2,REALIZED_PNL,0.03123006,USDT,LRCUSDT
01:12.2,COMMISSION,-0.05728666,USDT,LRCUSDT
01:12.2,COMMISSION,-0.01684956,USDT,LRCUSDT
01:12.2,COMMISSION,-0.002247,USDT,LRCUSDT
01:12.2,COMMISSION,-0.02021817,USDT,LRCUSDT
01:12.2,COMMISSION,-0.01123592,USDT,LRCUSDT
01:12.2,REALIZED_PNL,0.20754838,USDT,LRCUSDT
01:12.2,REALIZED_PNL,0.17810435,USDT,LRCUSDT
01:12.2,COMMISSION,-0.0033702,USDT,LRCUSDT
01:12.2,REALIZED_PNL,0.02802004,USDT,LRCUSDT
01:12.2,COMMISSION,-0.01347816,USDT,LRCUSDT
01:12.2,COMMISSION,-0.09998295,USDT,LRCUSDT
01:12.2,COMMISSION,-0.09211388,USDT,LRCUSDT
01:12.2,REALIZED_PNL,0.10159222,USDT,LRCUSDT
01:12.2,COMMISSION,-0.09886764,USDT,LRCUSDT
01:12.2,REALIZED_PNL,0.03423607,USDT,LRCUSDT
01:12.2,COMMISSION,-0.09997227,USDT,LRCUSDT
01:12.2,REALIZED_PNL,0.02126405,USDT,LRCUSDT
01:12.2,REALIZED_PNL,0.18084838,USDT,LRCUSDT
01:12.2,REALIZED_PNL,0.00696601,USDT,LRCUSDT
04:26.9,COMMISSION,-0.0843996,USDT,LRCUSDT
04:26.9,COMMISSION,-0.01687458,USDT,LRCUSDT
04:26.9,COMMISSION,-0.04051036,USDT,LRCUSDT
04:26.9,COMMISSION,-0.2250392,USDT,LRCUSDT
04:26.9,COMMISSION,-0.1530446,USDT,LRCUSDT
17:29.7,REALIZED_PNL,0.3881909,USDT,LRCUSDT
17:29.7,COMMISSION,-0.02265864,USDT,LRCUSDT
17:29.7,COMMISSION,-0.2266088,USDT,LRCUSDT
17:29.7,REALIZED_PNL,0.24959409,USDT,LRCUSDT
17:29.7,REALIZED_PNL,0.3837909,USDT,LRCUSDT
17:29.7,REALIZED_PNL,3.89390909,USDT,LRCUSDT
17:29.7,REALIZED_PNL,3.96672499,USDT,LRCUSDT
17:29.7,COMMISSION,-0.0226604,USDT,LRCUSDT
17:29.7,COMMISSION,-0.23676523,USDT,LRCUSDT
17:29.7,COMMISSION,-0.01472816,USDT,LRCUSDT
30:58.9,TRANSFER,-138.3546705,USDT,
09:29.8,TRANSFER,131.1550005,USDT,
14:23.8,COMMISSION,-0.19427995,USDT,LRCUSDT
14:23.8,COMMISSION,-0.00310022,USDT,LRCUSDT
14:23.8,COMMISSION,-0.02790201,USDT,LRCUSDT
14:23.8,COMMISSION,-0.00723424,USDT,LRCUSDT
14:23.8,COMMISSION,-0.29143346,USDT,LRCUSDT
15:00.3,COMMISSION,-0.06199344,USDT,LRCUSDT
15:00.3,COMMISSION,-0.01136449,USDT,LRCUSDT
15:00.3,REALIZED_PNL,0.03116449,USDT,LRCUSDT
15:00.3,COMMISSION,-0.08886276,USDT,LRCUSDT
15:00.3,REALIZED_PNL,0.08058319,USDT,LRCUSDT
15:00.3,COMMISSION,-0.09917721,USDT,LRCUSDT
15:00.3,REALIZED_PNL,0.00813349,USDT,LRCUSDT
15:00.3,REALIZED_PNL,0.03090911,USDT,LRCUSDT
19:13.5,COMMISSION,-0.12915321,USDT,SANDUSDT
58:13.0,COMMISSION,-0.1257064,USDT,SANDUSDT
00:09.6,FUNDING_FEE,0.06785648,USDT,LRCUSDT
00:11.4,FUNDING_FEE,0.06375261,USDT,SANDUSDT
42:24.7,COMMISSION,-0.01901397,USDT,LRCUSDT
42:24.7,COMMISSION,-0.00211305,USDT,LRCUSDT
44:56.1,COMMISSION,-0.00212209,USDT,LRCUSDT
44:56.1,REALIZED_PNL,-1.36244093,USDT,LRCUSDT
44:56.1,REALIZED_PNL,-0.12971627,USDT,LRCUSDT
44:56.1,COMMISSION,-0.00742504,USDT,LRCUSDT
44:56.1,COMMISSION,-0.04031495,USDT,LRCUSDT
44:56.1,REALIZED_PNL,-0.44826697,USDT,LRCUSDT
44:56.1,COMMISSION,-0.02228217,USDT,LRCUSDT
44:56.1,REALIZED_PNL,-2.45244931,USDT,LRCUSDT
07:24.2,REALIZED_PNL,4.78703,USDT,SANDUSDT
07:24.2,COMMISSION,-0.2529448,USDT,SANDUSDT
08:15.3,REALIZED_PNL,-0.15133627,USDT,LRCUSDT
08:15.3,REALIZED_PNL,-9.34654119,USDT,LRCUSDT
08:15.3,COMMISSION,-0.00213072,USDT,LRCUSDT
08:15.3,COMMISSION,-0.00213074,USDT,LRCUSDT
08:15.3,COMMISSION,-0.0372925,USDT,LRCUSDT
08:15.3,REALIZED_PNL,-0.22703441,USDT,LRCUSDT
08:15.3,COMMISSION,-0.04368582,USDT,LRCUSDT
08:15.3,REALIZED_PNL,-0.15129627,USDT,LRCUSDT
08:15.3,COMMISSION,-0.1310565,USDT,LRCUSDT
08:15.3,COMMISSION,-0.00319612,USDT,LRCUSDT
08:15.3,REALIZED_PNL,-2.65958489,USDT,LRCUSDT
08:15.3,REALIZED_PNL,-3.11633373,USDT,LRCUSDT
18:37.4,COMMISSION,-0.01741832,USDT,SANDUSDT
18:37.4,COMMISSION,-0.23141487,USDT,SANDUSDT
29:16.1,COMMISSION,-0.02269944,USDT,SANDUSDT
29:16.1,COMMISSION,-0.00252241,USDT,SANDUSDT
56:58.0,REALIZED_PNL,-15.27526999,USDT,SANDUSDT
56:58.0,COMMISSION,-0.28016516,USDT,SANDUSDT
20:07.3,COMMISSION,-0.00808281,USDT,SANDUSDT
21:32.6,COMMISSION,-0.00810108,USDT,SANDUSDT
21:32.6,REALIZED_PNL,0.04566,USDT,SANDUSDT
11:50.8,COMMISSION,-0.02259918,USDT,BTCUSDT
14:20.1,COMMISSION,-0.13573423,USDT,BTCUSDT
14:31.5,REALIZED_PNL,-0.00769142,USDT,BTCUSDT
14:31.5,COMMISSION,-0.02262213,USDT,BTCUSDT
14:37.9,REALIZED_PNL,-0.00769142,USDT,BTCUSDT
14:37.9,COMMISSION,-0.02262213,USDT,BTCUSDT
16:03.2,COMMISSION,-0.0226275,USDT,BTCUSDT
16:03.2,COMMISSION,-0.20364753,USDT,BTCUSDT
49:16.0,COMMISSION,-0.00359163,USDT,ETHUSDT
49:16.0,COMMISSION,-0.01257015,USDT,ETHUSDT
49:16.0,COMMISSION,-0.21549792,USDT,ETHUSDT
49:16.0,COMMISSION,-0.00359136,USDT,ETHUSDT
49:16.0,COMMISSION,-0.11851197,USDT,ETHUSDT
49:16.0,COMMISSION,-0.00538744,USDT,ETHUSDT
22:20.7,REALIZED_PNL,-1.31425714,USDT,BTCUSDT
22:20.7,COMMISSION,-0.33989604,USDT,BTCUSDT
22:20.7,REALIZED_PNL,-5.147646,USDT,ETHUSDT
22:20.7,COMMISSION,-0.25346439,USDT,ETHUSDT
22:20.7,REALIZED_PNL,-2.203734,USDT,ETHUSDT
22:20.7,COMMISSION,-0.10862664,USDT,ETHUSDT
24:01.5,COMMISSION,-0.3698048,USDT,SOLUSDT
24:57.3,COMMISSION,-0.2769324,USDT,SOLUSDT
24:57.3,REALIZED_PNL,-1.053,USDT,SOLUSDT
24:57.3,COMMISSION,-0.0923108,USDT,SOLUSDT
24:57.3,REALIZED_PNL,-0.351,USDT,SOLUSDT
20:00.6,COMMISSION,-0.0087188,USDT,UNIUSDT
20:00.6,COMMISSION,-0.139552,USDT,UNIUSDT
20:00.6,COMMISSION,-0.0610484,USDT,UNIUSDT
20:00.6,COMMISSION,-0.1046592,USDT,UNIUSDT
20:00.6,COMMISSION,-0.0087208,USDT,UNIUSDT
20:00.6,COMMISSION,-0.0174432,USDT,UNIUSDT
01:56.5,COMMISSION,-0.0175176,USDT,UNIUSDT
01:56.5,REALIZED_PNL,0.279,USDT,UNIUSDT
01:56.5,REALIZED_PNL,0.372,USDT,UNIUSDT
01:56.5,COMMISSION,-0.0350352,USDT,UNIUSDT
01:56.5,REALIZED_PNL,0.93,USDT,UNIUSDT
01:56.5,COMMISSION,-0.0262764,USDT,UNIUSDT
01:56.5,REALIZED_PNL,0.186,USDT,UNIUSDT
01:56.5,COMMISSION,-0.087588,USDT,UNIUSDT
02:17.6,COMMISSION,-0.0377384,USDT,EOSUSDT
02:17.6,COMMISSION,-0.39231528,USDT,EOSUSDT
02:17.6,COMMISSION,-0.004102,USDT,EOSUSDT
02:17.6,COMMISSION,-0.00213304,USDT,EOSUSDT
09:00.5,COMMISSION,-0.1181536,USDT,KSMUSDT
09:00.5,COMMISSION,-0.0443076,USDT,KSMUSDT
09:00.5,COMMISSION,-0.073848,USDT,KSMUSDT
09:00.5,COMMISSION,-0.073848,USDT,KSMUSDT
09:00.5,COMMISSION,-0.0147692,USDT,KSMUSDT
09:00.5,COMMISSION,-0.1181536,USDT,KSMUSDT
11:38.8,COMMISSION,-0.0701664,USDT,UNIUSDT
11:38.8,COMMISSION,-0.0175392,USDT,UNIUSDT
16:49.2,COMMISSION,-0.0962192,USDT,UNIUSDT
16:49.2,COMMISSION,-0.0174944,USDT,UNIUSDT
16:49.2,REALIZED_PNL,0.0696,USDT,UNIUSDT
16:49.2,COMMISSION,-0.1224608,USDT,UNIUSDT
16:49.2,COMMISSION,-0.0262416,USDT,UNIUSDT
16:49.2,REALIZED_PNL,0.0464,USDT,UNIUSDT
16:49.2,REALIZED_PNL,0.2552,USDT,UNIUSDT
16:49.2,REALIZED_PNL,0.3248,USDT,UNIUSDT
16:53.4,REALIZED_PNL,1.0636,USDT,EOSUSDT
16:53.4,COMMISSION,-0.43671416,USDT,EOSUSDT
39:52.0,REALIZED_PNL,-0.24466666,USDT,KSMUSDT
39:52.0,COMMISSION,-0.1030456,USDT,KSMUSDT
39:52.0,REALIZED_PNL,-1.95733333,USDT,KSMUSDT
39:52.0,REALIZED_PNL,-0.84933333,USDT,KSMUSDT
39:52.0,COMMISSION,-0.2355264,USDT,KSMUSDT
39:52.0,COMMISSION,-0.073608,USDT,KSMUSDT
39:52.0,REALIZED_PNL,-0.59666666,USDT,KSMUSDT
39:52.0,COMMISSION,-0.0294408,USDT,KSMUSDT
25:19.0,TRANSFER,-83.72265662,USDT,
49:55.4,TRANSFER,5,USDT,
51:51.3,TRANSFER,5,USDT,
54:18.3,TRANSFER,68.37512052,USDT,
15:32.1,COMMISSION,-0.85803904,USDT,BTCUSDT
16:48.5,COMMISSION,-0.5346661,USDT,BTCUSDT
16:48.5,REALIZED_PNL,-4.02075,USDT,BTCUSDT
16:48.5,COMMISSION,-0.06415972,USDT,BTCUSDT
16:48.5,COMMISSION,-0.02138664,USDT,BTCUSDT
16:48.5,REALIZED_PNL,-0.16082,USDT,BTCUSDT
16:48.5,COMMISSION,-0.19247918,USDT,BTCUSDT
16:48.5,COMMISSION,-0.02138664,USDT,BTCUSDT
16:48.5,REALIZED_PNL,-1.449,USDT,BTCUSDT
16:48.5,REALIZED_PNL,-0.16082,USDT,BTCUSDT
16:48.5,REALIZED_PNL,-0.15931,USDT,BTCUSDT
16:48.5,REALIZED_PNL,-0.483,USDT,BTCUSDT
16:48.5,COMMISSION,-0.02138725,USDT,BTCUSDT
18:49.4,COMMISSION,-0.424,USDT,BTCUSDT
25:12.1,REALIZED_PNL,0.226,USDT,BTCUSDT
25:12.1,COMMISSION,-0.23323977,USDT,BTCUSDT
25:12.1,REALIZED_PNL,0.03548,USDT,BTCUSDT
25:12.1,COMMISSION,-0.53009039,USDT,BTCUSDT
25:12.1,REALIZED_PNL,0.09944,USDT,BTCUSDT
25:12.1,COMMISSION,-0.08481419,USDT,BTCUSDT
26:29.4,COMMISSION,-0.84754832,USDT,BTCUSDT
36:13.3,COMMISSION,-0.2117256,USDT,BTCUSDT
39:39.2,COMMISSION,-0.25322313,USDT,BTCUSDT
39:39.2,REALIZED_PNL,-2.506512,USDT,BTCUSDT
40:38.4,COMMISSION,-0.10564084,USDT,BTCUSDT
00:01.4,FUNDING_FEE,-0.23061661,USDT,BTCUSDT
53:16.9,INSURANCE_CLEAR,-7.4977371,USDT,BTCUSDT
53:17.1,REALIZED_PNL,-57.663688,USDT,BTCUSDT
06:27.0,TRANSFER,25.3332,USDT,
17:32.7,COMMISSION,-0.1569144,USDT,ETHUSDT
17:43.5,COMMISSION,-0.1569144,USDT,ETHUSDT
17:52.9,COMMISSION,-0.1569256,USDT,ETHUSDT
00:05.8,FUNDING_FEE,0.0392559,USDT,ETHUSDT
00:01.7,FUNDING_FEE,0.03922995,USDT,ETHUSDT
12:06.4,COMMISSION,-0.07636039,USDT,ETHUSDT
00:01.6,FUNDING_FEE,0.05735695,USDT,ETHUSDT
00:01.8,FUNDING_FEE,0.0569994,USDT,ETHUSDT
00:01.8,FUNDING_FEE,0.05915609,USDT,ETHUSDT
54:48.1,COMMISSION,-0.2407398,USDT,ETHUSDT
54:48.1,REALIZED_PNL,-18.6345,USDT,ETHUSDT
48:16.3,COMMISSION,-0.0616,USDT,ETHUSDT
00:02.2,FUNDING_FEE,0.03081895,USDT,ETHUSDT
32:58.1,INSURANCE_CLEAR,-1.43221895,USDT,ETHUSDT
32:58.3,REALIZED_PNL,-4.697,USDT,ETHUSDT
30:24.5,TRANSFER,219.721,USDT,
36:04.6,COMMISSION,-0.4324919,USDT,BTCUSDT
37:14.3,COMMISSION,-0.39526779,USDT,BTCUSDT
37:14.3,COMMISSION,-0.03764455,USDT,BTCUSDT
37:14.3,REALIZED_PNL,-0.9597,USDT,BTCUSDT
37:14.3,REALIZED_PNL,-0.0914,USDT,BTCUSDT
37:34.2,TRANSFER,0.00001433,BNB,
38:17.6,TRANSFER,0.00119079,BNB,
15:54.7,COMMISSION,-0.00032134,BNB,BTCUSDT
09:02.9,COMMISSION,-0.00031862,BNB,BTCUSDT
09:02.9,REALIZED_PNL,-5.3052,USDT,BTCUSDT
19:00.9,COMMISSION,-0.36680008,USDT,BTCUSDT
00:00.9,FUNDING_FEE,-0.09287765,USDT,BTCUSDT
44:51.7,COMMISSION,-0.37028024,USDT,BTCUSDT
44:51.7,REALIZED_PNL,8.7004,USDT,BTCUSDT
13:44.0,COMMISSION,-0.00016407,BNB,LINKUSDT
13:55.6,REALIZED_PNL,-0.36,USDT,LINKUSDT
13:55.6,COMMISSION,-0.00032807,BNB,LINKUSDT
14:09.6,COMMISSION,-0.18564,USDT,LINKUSDT
33:31.9,REALIZED_PNL,2.31941,USDT,LINKUSDT
33:31.9,REALIZED_PNL,0.20824,USDT,LINKUSDT
33:31.9,REALIZED_PNL,0.14933,USDT,LINKUSDT
33:31.9,COMMISSION,-0.00002504,BNB,LINKUSDT
33:31.9,REALIZED_PNL,0.06302,USDT,LINKUSDT
33:31.9,COMMISSION,-0.00001796,BNB,LINKUSDT
33:31.9,COMMISSION,-0.00000758,BNB,LINKUSDT
33:31.9,COMMISSION,-0.15807202,USDT,LINKUSDT
35:26.5,COMMISSION,-0.1061208,USDT,LUNAUSDT
35:26.5,COMMISSION,-0.070748,USDT,LUNAUSDT
00:41.2,COMMISSION,-0.177098,USDT,LUNAUSDT
00:41.2,REALIZED_PNL,0.573,USDT,LUNAUSDT
19:17.9,COMMISSION,-0.1861294,USDT,BTCUSDT
50:06.2,TRANSFER,146.9376,USDT,
50:23.1,TRANSFER,0.00051709,BNB,
31:28.3,COMMISSION,-0.00032687,BNB,BTCUSDT
10:23.3,COMMISSION,-0.00013369,BNB,ETHUSDT
15:41.8,REALIZED_PNL,0.166,USDT,ETHUSDT
15:41.8,COMMISSION,-0.1529628,USDT,ETHUSDT
00:01.0,FUNDING_FEE,-0.09382989,USDT,BTCUSDT
58:40.7,COMMISSION,-0.37259544,USDT,BTCUSDT
58:40.7,REALIZED_PNL,0.7613,USDT,BTCUSDT
30:27.4,COMMISSION,-0.37112008,USDT,BTCUSDT
26:56.3,REALIZED_PNL,-8.2356,USDT,BTCUSDT
26:56.3,COMMISSION,-0.36782584,USDT,BTCUSDT
31:07.7,COMMISSION,-0.1843,USDT,BTCUSDT
09:59.6,COMMISSION,-0.18566,USDT,BTCUSDT
33:49.3,REALIZED_PNL,3.5984,USDT,BTCUSDT
33:49.3,COMMISSION,-0.37139936,USDT,BTCUSDT
45:19.1,COMMISSION,-0.00000267,BNB,ETHUSDT
45:19.1,COMMISSION,-0.0030501,USDT,ETHUSDT
45:19.1,COMMISSION,-0.0030501,USDT,ETHUSDT
45:19.1,COMMISSION,-0.00152505,USDT,ETHUSDT
45:19.1,COMMISSION,-0.0030501,USDT,ETHUSDT
45:19.1,COMMISSION,-0.0030501,USDT,ETHUSDT
45:19.1,COMMISSION,-0.00002676,BNB,ETHUSDT
45:19.1,COMMISSION,-0.00152505,USDT,ETHUSDT
45:19.1,COMMISSION,-0.0030501,USDT,ETHUSDT
45:19.1,COMMISSION,-0.00152505,USDT,ETHUSDT
45:19.1,COMMISSION,-0.02287578,USDT,ETHUSDT
45:19.1,COMMISSION,-0.02440083,USDT,ETHUSDT
45:19.1,COMMISSION,-0.0030501,USDT,ETHUSDT
45:19.1,COMMISSION,-0.00457515,USDT,ETHUSDT
45:19.1,COMMISSION,-0.00152505,USDT,ETHUSDT
45:19.1,COMMISSION,-0.00152505,USDT,ETHUSDT
45:19.1,COMMISSION,-0.00915031,USDT,ETHUSDT
45:19.1,COMMISSION,-0.00152505,USDT,ETHUSDT
45:19.1,COMMISSION,-0.0030501,USDT,ETHUSDT
45:19.1,COMMISSION,-0.08845301,USDT,ETHUSDT
45:19.1,COMMISSION,-0.00152505,USDT,ETHUSDT
45:19.1,COMMISSION,-0.00000267,BNB,ETHUSDT
45:19.1,COMMISSION,-0.00000535,BNB,ETHUSDT
45:19.1,COMMISSION,-0.00000267,BNB,ETHUSDT
45:19.1,COMMISSION,-0.0030501,USDT,ETHUSDT
45:19.1,COMMISSION,-0.00152505,USDT,ETHUSDT
45:19.1,COMMISSION,-0.00457515,USDT,ETHUSDT
45:19.1,COMMISSION,-0.0030501,USDT,ETHUSDT
45:19.1,COMMISSION,-0.00457515,USDT,ETHUSDT
45:19.1,COMMISSION,-0.0061002,USDT,ETHUSDT
45:19.1,COMMISSION,-0.05642692,USDT,ETHUSDT
45:19.1,COMMISSION,-0.00003746,BNB,ETHUSDT
00:02.3,FUNDING_FEE,-0.07630744,USDT,ETHUSDT
13:52.0,COMMISSION,-0.3044792,USDT,ETHUSDT
13:52.0,REALIZED_PNL,-1.328,USDT,ETHUSDT
46:50.6,COMMISSION,-0.35803136,USDT,BTCUSDT
01:56.3,REALIZED_PNL,-1.125,USDT,BTCUSDT
01:56.3,COMMISSION,-0.35848136,USDT,BTCUSDT
03:36.5,COMMISSION,-0.17887468,USDT,BTCUSDT
07:45.4,COMMISSION,-0.17629708,USDT,BTCUSDT
16:27.1,COMMISSION,-0.23037378,USDT,BTCUSDT
16:27.1,REALIZED_PNL,0.66171,USDT,BTCUSDT
16:27.1,COMMISSION,-0.12404543,USDT,BTCUSDT
16:27.1,REALIZED_PNL,1.21966,USDT,BTCUSDT
20:12.8,COMMISSION,-0.35274568,USDT,BTCUSDT
26:02.5,COMMISSION,-0.10624003,USDT,BTCUSDT
26:02.5,COMMISSION,-0.07082668,USDT,BTCUSDT
00:01.0,FUNDING_FEE,0.13025589,USDT,BTCUSDT
41:47.9,REALIZED_PNL,9.09034999,USDT,BTCUSDT
41:47.9,COMMISSION,-0.26127006,USDT,BTCUSDT
42:03.5,REALIZED_PNL,2.85991666,USDT,BTCUSDT
42:03.5,COMMISSION,-0.0871581,USDT,BTCUSDT
56:10.4,COMMISSION,-0.08569798,USDT,BTCUSDT
16:04.0,REALIZED_PNL,8.74003333,USDT,BTCUSDT
16:04.0,COMMISSION,-0.2588061,USDT,BTCUSDT
27:19.3,COMMISSION,-0.17153812,USDT,BTCUSDT
00:01.1,FUNDING_FEE,0.04294486,USDT,BTCUSDT
14:24.3,COMMISSION,-0.00544665,USDT,ETHUSDT
14:24.3,COMMISSION,-0.00272332,USDT,ETHUSDT
14:24.3,COMMISSION,-0.12799528,USDT,ETHUSDT
47:27.0,REALIZED_PNL,-5.3224,USDT,BTCUSDT
47:27.0,COMMISSION,-0.17366708,USDT,BTCUSDT
59:34.3,REALIZED_PNL,-5.16082,USDT,ETHUSDT
59:34.3,COMMISSION,-0.1382296,USDT,ETHUSDT
